Participant ID,Trial,Total Pot,Individual Offer,Opponent Offer,Model Decision,Utility,Accept Probability,Expected Proportion
2007,21,15,3.75,11.25,Accept,2.59,0.93,0.34
2007,22,6,1.8,4.2,Accept,1.75,0.85,0.31
2007,23,15,5.25,9.75,Accept,5.09,0.99,0.31
2007,26,15,3.75,11.25,Accept,2.81,0.94,0.32
2007,27,9,3.6,5.4,Accept,3.37,0.97,0.3
2007,28,12,4.2,7.8,Accept,4.14,0.98,0.33
2007,29,15,1.5,13.5,Reject,-1.68,0.16,0.34
2007,32,18,9.0,9.0,Accept,7.94,1.0,0.26
2007,33,15,3.0,12.0,Accept,1.17,0.76,0.34
2007,34,9,2.7,6.3,Accept,2.69,0.94,0.29
2007,36,9,2.7,6.3,Accept,2.69,0.94,0.3
2007,38,9,4.5,4.5,Accept,4.04,0.98,0.3
2007,39,6,1.2,4.8,Accept,0.35,0.59,0.36
2007,40,9,2.7,6.3,Accept,2.61,0.93,0.31
2007,41,9,2.25,6.75,Accept,1.78,0.86,0.31
2007,45,15,1.5,13.5,Reject,-1.07,0.26,0.29
2007,46,12,2.4,9.6,Reject,2.04,0.89,0.23
2007,47,15,6.0,9.0,Accept,5.34,1.0,0.22
2007,48,9,4.5,4.5,Accept,4.0,0.98,0.28
2007,50,12,4.8,7.2,Accept,4.63,0.99,0.34
2007,51,18,4.5,13.5,Accept,2.71,0.94,0.36
2008,1,6,2.4,3.6,Reject,1.86,0.87,0.5
2008,2,9,2.7,6.3,Accept,1.32,0.79,0.47
2008,3,12,4.2,7.8,Accept,3.45,0.97,0.42
2008,4,9,3.6,5.4,Accept,3.6,0.97,0.4
2008,6,6,1.2,4.8,Accept,0.13,0.53,0.4
2008,7,9,4.5,4.5,Accept,4.14,0.98,0.34
2008,8,15,3.75,11.25,Accept,1.89,0.87,0.39
2008,9,12,3.0,9.0,Reject,1.96,0.88,0.35
2008,10,12,2.4,9.6,Accept,1.13,0.76,0.32
2008,16,18,4.5,13.5,Accept,3.98,0.98,0.28
2008,17,9,2.7,6.3,Accept,2.64,0.93,0.27
2008,18,9,1.8,7.2,Reject,1.15,0.76,0.28
2008,20,15,6.0,9.0,Accept,5.46,1.0,0.26
2008,21,15,1.5,13.5,Reject,-1.19,0.23,0.3
2008,22,9,2.25,6.75,Accept,2.23,0.9,0.24
2008,23,12,1.2,10.8,Reject,-0.34,0.42,0.24
2008,25,15,5.25,9.75,Accept,4.69,0.99,0.2
2008,26,9,3.6,5.4,Accept,3.25,0.96,0.24
2008,27,9,1.8,7.2,Accept,1.06,0.74,0.29
2008,28,15,3.75,11.25,Accept,3.56,0.97,0.26
2008,29,12,4.2,7.8,Accept,3.93,0.98,0.26
2008,30,15,3.0,12.0,Accept,1.83,0.86,0.29
2008,31,15,5.25,9.75,Accept,4.92,0.99,0.26
2008,32,12,4.8,7.2,Accept,4.46,0.99,0.29
2008,33,9,2.7,6.3,Accept,2.53,0.93,0.32
2008,35,15,5.25,9.75,Accept,5.12,0.99,0.31
2008,36,15,3.0,12.0,Accept,1.31,0.79,0.33
2008,39,18,9.0,9.0,Accept,8.05,1.0,0.29
2008,41,15,1.5,13.5,Reject,-1.89,0.13,0.35
2008,42,6,1.8,4.2,Accept,1.76,0.85,0.28
2008,44,15,5.25,9.75,Accept,5.0,0.99,0.28
2008,45,15,6.0,9.0,Accept,5.64,1.0,0.3
2008,46,9,4.5,4.5,Accept,4.12,0.98,0.33
2008,47,18,5.4,12.6,Accept,4.06,0.98,0.38
2008,48,9,2.25,6.75,Reject,1.38,0.8,0.36
2008,50,9,2.7,6.3,Accept,2.49,0.92,0.33
2009,2,9,2.7,6.3,Accept,1.08,0.75,0.5
2009,4,15,3.75,11.25,Reject,1.19,0.77,0.44
2009,5,6,2.4,3.6,Accept,2.37,0.91,0.38
2009,6,18,5.4,12.6,Accept,3.97,0.98,0.39
2009,7,15,6.0,9.0,Accept,5.86,1.0,0.36
2009,8,9,1.8,7.2,Accept,0.4,0.6,0.37
2009,9,6,1.8,4.2,Accept,1.69,0.84,0.32
2009,10,15,5.25,9.75,Accept,5.12,0.99,0.31
2009,14,9,2.25,6.75,Accept,1.64,0.84,0.33
2009,16,18,9.0,9.0,Accept,8.11,1.0,0.3
2009,18,9,4.5,4.5,Accept,4.19,0.99,0.36
2009,19,15,1.5,13.5,Reject,-2.6,0.07,0.4
2009,21,15,3.0,12.0,Accept,1.48,0.82,0.31
2009,22,15,5.25,9.75,Accept,4.98,0.99,0.28
2009,23,15,3.0,12.0,Accept,1.65,0.84,0.3
2009,26,15,1.5,13.5,Accept,-0.8,0.31,0.27
2009,27,9,2.7,6.3,Reject,2.52,0.93,0.22
2009,28,15,5.25,9.75,Accept,4.85,0.99,0.24
2009,29,9,2.7,6.3,Accept,2.64,0.93,0.28
2009,31,9,4.5,4.5,Accept,4.01,0.98,0.28
2009,32,18,4.5,13.5,Accept,2.91,0.95,0.35
2009,33,12,1.2,10.8,Accept,-1.16,0.24,0.32
2009,35,15,6.0,9.0,Accept,5.45,1.0,0.25
2009,37,12,4.2,7.8,Accept,4.04,0.98,0.3
2009,39,12,4.8,7.2,Accept,4.54,0.99,0.31
2009,40,9,1.8,7.2,Accept,0.67,0.66,0.34
2009,41,12,4.2,7.8,Accept,4.04,0.98,0.3
2009,42,15,3.75,11.25,Accept,2.9,0.95,0.31
2009,43,9,3.6,5.4,Accept,3.36,0.97,0.29
2009,44,9,2.7,6.3,Accept,2.49,0.92,0.33
2009,45,9,3.6,5.4,Accept,3.42,0.97,0.32
2009,46,12,2.4,9.6,Reject,0.86,0.7,0.34
2009,47,9,2.25,6.75,Accept,1.85,0.86,0.3
2009,48,15,5.25,9.75,Accept,5.01,0.99,0.28
2009,49,12,3.0,9.0,Accept,2.41,0.92,0.3
2009,51,6,1.2,4.8,Accept,0.72,0.67,0.29
2010,2,9,2.7,6.3,Accept,1.08,0.75,0.5
2010,5,9,2.25,6.75,Accept,0.71,0.67,0.44
2010,6,12,2.4,9.6,Accept,0.42,0.6,0.38
2010,8,9,2.7,6.3,Accept,2.47,0.92,0.33
2010,9,15,5.25,9.75,Accept,5.14,0.99,0.32
2010,11,12,4.2,7.8,Accept,4.14,0.98,0.33
2010,13,9,2.25,6.75,Accept,1.56,0.83,0.34
2010,16,6,1.8,4.2,Accept,1.75,0.85,0.31
2010,17,18,4.5,13.5,Accept,3.58,0.97,0.31
2010,19,9,2.7,6.3,Accept,2.68,0.94,0.29
2010,21,15,5.25,9.75,Accept,5.04,0.99,0.29
2010,22,9,1.8,7.2,Accept,0.91,0.71,0.31
2010,23,15,3.0,12.0,Accept,1.96,0.88,0.28
2010,25,12,1.2,10.8,Accept,-0.46,0.39,0.25
2010,26,6,2.4,3.6,Accept,2.11,0.89,0.21
2010,27,9,2.7,6.3,Accept,2.62,0.93,0.27
2010,28,15,6.0,9.0,Accept,5.53,1.0,0.28
2010,29,12,3.0,9.0,Accept,2.32,0.91,0.31
2010,30,9,4.5,4.5,Accept,4.04,0.98,0.29
2010,31,15,3.75,11.25,Accept,2.32,0.91,0.36
2010,32,15,5.25,9.75,Accept,5.15,0.99,0.32
2010,33,6,1.2,4.8,Accept,0.49,0.62,0.33
2010,34,15,1.5,13.5,Reject,-1.1,0.25,0.29
2010,36,18,9.0,9.0,Accept,7.81,1.0,0.23
2010,38,12,4.2,7.8,Accept,4.09,0.98,0.31
2010,39,15,6.0,9.0,Accept,5.72,1.0,0.32
2010,41,15,5.25,9.75,Accept,5.24,0.99,0.35
2010,42,9,3.6,5.4,Accept,3.48,0.97,0.35
2010,43,9,3.6,5.4,Accept,3.52,0.97,0.36
2010,44,12,4.8,7.2,Accept,4.72,0.99,0.37
2010,45,9,1.8,7.2,Accept,0.32,0.58,0.38
2010,46,9,4.5,4.5,Accept,4.11,0.98,0.33
2010,48,18,5.4,12.6,Accept,4.12,0.98,0.38
2010,49,15,3.0,12.0,Accept,0.9,0.71,0.36
2010,50,15,1.5,13.5,Reject,-1.32,0.21,0.31
2010,51,15,3.75,11.25,Accept,3.74,0.98,0.25
2011,2,6,1.8,4.2,Accept,0.72,0.67,0.5
2011,3,9,4.5,4.5,Accept,4.37,0.99,0.44
2011,5,15,3.75,11.25,Accept,0.94,0.72,0.46
2011,6,9,1.8,7.2,Reject,0.22,0.55,0.4
2011,8,15,5.25,9.75,Accept,5.2,0.99,0.34
2011,9,9,2.7,6.3,Accept,2.37,0.91,0.34
2011,12,9,2.25,6.75,Accept,1.61,0.83,0.33
2011,13,15,3.0,12.0,Accept,1.58,0.83,0.31
2011,14,9,3.6,5.4,Accept,3.32,0.96,0.27
2011,15,12,4.8,7.2,Accept,4.53,0.99,0.31
2011,16,15,3.0,12.0,Accept,1.14,0.76,0.34
2011,17,15,6.0,9.0,Accept,5.61,1.0,0.3
2011,18,9,3.6,5.4,Accept,3.44,0.97,0.33
2011,19,9,2.25,6.75,Accept,1.45,0.81,0.35
2011,20,15,1.5,13.5,Reject,-1.46,0.19,0.32
2011,21,15,1.5,13.5,Reject,-0.57,0.36,0.25
2011,22,9,1.8,7.2,Reject,1.74,0.85,0.21
2011,24,18,4.5,13.5,Accept,4.3,0.99,0.21
2011,25,15,5.25,9.75,Accept,4.76,0.99,0.22
2011,27,9,2.7,6.3,Accept,2.61,0.93,0.26
2011,29,9,2.7,6.3,Accept,2.63,0.93,0.27
2011,30,12,1.2,10.8,Reject,-0.74,0.32,0.28
2011,31,12,3.0,9.0,Accept,2.93,0.95,0.23
2011,35,12,2.4,9.6,Accept,2.04,0.89,0.23
2011,36,12,4.2,7.8,Accept,3.82,0.98,0.22
2011,37,6,1.2,4.8,Accept,0.87,0.7,0.26
2011,38,9,2.7,6.3,Accept,2.57,0.93,0.24
2011,39,15,6.0,9.0,Accept,5.47,1.0,0.26
2011,40,18,9.0,9.0,Accept,8.11,1.0,0.3
2011,41,18,5.4,12.6,Accept,4.41,0.99,0.36
2011,42,12,4.2,7.8,Accept,4.18,0.98,0.34
2011,44,9,4.5,4.5,Accept,4.15,0.98,0.35
2011,45,15,3.75,11.25,Accept,1.84,0.86,0.39
2011,46,6,2.4,3.6,Accept,2.32,0.91,0.35
2011,47,15,5.25,9.75,Accept,5.06,0.99,0.36
2011,50,15,5.25,9.75,Accept,5.11,0.99,0.36
2012,1,15,5.25,9.75,Accept,3.23,0.96,0.5
2012,2,6,2.4,3.6,Reject,2.1,0.89,0.46
2012,3,9,2.25,6.75,Accept,0.72,0.67,0.44
2012,4,9,3.6,5.4,Accept,3.56,0.97,0.38
2012,5,9,1.8,7.2,Reject,0.28,0.57,0.39
2012,6,18,9.0,9.0,Accept,8.24,1.0,0.33
2012,7,6,1.2,4.8,Accept,0.22,0.55,0.38
2012,12,15,6.0,9.0,Accept,5.73,1.0,0.33
2012,13,9,2.7,6.3,Accept,2.3,0.91,0.35
2012,14,15,6.0,9.0,Accept,5.75,1.0,0.33
2012,15,18,5.4,12.6,Accept,4.52,0.99,0.35
2012,16,12,4.8,7.2,Accept,4.61,0.99,0.34
2012,17,9,4.5,4.5,Accept,4.18,0.98,0.36
2012,18,12,3.0,9.0,Accept,1.38,0.8,0.4
2012,19,15,3.75,11.25,Accept,2.34,0.91,0.35
2012,20,15,3.0,12.0,Accept,1.34,0.79,0.32
2012,22,15,5.25,9.75,Accept,5.01,0.99,0.29
2012,25,12,4.2,7.8,Accept,4.07,0.98,0.31
2012,26,9,4.5,4.5,Accept,4.09,0.98,0.32
2012,29,15,1.5,13.5,Reject,-2.19,0.1,0.37
2012,31,9,3.6,5.4,Accept,3.36,0.97,0.29
2012,33,12,1.2,10.8,Reject,-1.22,0.23,0.32
2012,34,15,1.5,13.5,Accept,-0.62,0.35,0.26
2012,35,18,4.5,13.5,Accept,4.32,0.99,0.21
2012,36,9,2.7,6.3,Accept,2.52,0.93,0.22
2012,37,9,2.7,6.3,Accept,2.58,0.93,0.25
2012,38,15,3.0,12.0,Accept,2.17,0.9,0.26
2012,39,9,1.8,7.2,Accept,1.45,0.81,0.24
2012,40,15,3.75,11.25,Accept,3.68,0.98,0.23
2012,41,9,2.25,6.75,Accept,2.22,0.9,0.24
2012,42,12,2.4,9.6,Accept,1.96,0.88,0.24
2012,44,12,4.2,7.8,Accept,3.83,0.98,0.23
2012,45,6,1.8,4.2,Accept,1.75,0.85,0.26
2012,46,15,5.25,9.75,Accept,4.97,0.99,0.28
2012,48,9,2.7,6.3,Accept,2.69,0.94,0.3
2012,49,15,5.25,9.75,Accept,5.06,0.99,0.3
2013,1,9,3.6,5.4,Accept,2.79,0.94,0.5
2013,3,15,5.25,9.75,Accept,3.63,0.97,0.47
2013,4,18,4.5,13.5,Accept,1.52,0.82,0.43
2013,5,9,3.6,5.4,Accept,3.55,0.97,0.38
2013,6,15,3.0,12.0,Reject,0.5,0.62,0.39
2013,8,9,4.5,4.5,Accept,4.12,0.98,0.33
2013,9,18,5.4,12.6,Accept,4.09,0.98,0.38
2013,12,6,1.2,4.8,Reject,0.35,0.59,0.36
2013,14,9,2.7,6.3,Accept,2.62,0.93,0.31
2013,15,15,3.0,12.0,Accept,1.56,0.83,0.31
2013,16,12,4.2,7.8,Accept,3.97,0.98,0.27
2013,17,12,2.4,9.6,Accept,1.35,0.79,0.3
2013,18,15,1.5,13.5,Accept,-0.77,0.32,0.27
2013,19,9,2.7,6.3,Accept,2.51,0.93,0.22
2013,21,15,5.25,9.75,Accept,4.85,0.99,0.24
2013,23,6,1.8,4.2,Accept,1.76,0.85,0.27
2013,24,15,5.25,9.75,Accept,5.0,0.99,0.28
2013,25,15,3.75,11.25,Accept,3.04,0.95,0.3
2013,26,12,4.2,7.8,Accept,4.01,0.98,0.29
2013,27,9,2.25,6.75,Accept,1.8,0.86,0.31
2013,29,9,4.5,4.5,Accept,4.03,0.98,0.29
2013,30,9,2.25,6.75,Accept,1.42,0.81,0.35
2013,31,15,3.75,11.25,Accept,2.78,0.94,0.32
2013,32,6,2.4,3.6,Accept,2.25,0.9,0.3
2013,33,15,6.0,9.0,Accept,5.74,1.0,0.33
2013,34,9,1.8,7.2,Reject,0.58,0.64,0.35
2013,35,12,3.0,9.0,Reject,2.4,0.92,0.31
2013,38,9,2.7,6.3,Reject,2.68,0.94,0.29
2013,39,9,2.7,6.3,Reject,2.68,0.94,0.29
2013,42,9,1.8,7.2,Reject,1.03,0.74,0.29
2013,43,12,4.8,7.2,Accept,4.4,0.99,0.27
2013,44,15,5.25,9.75,Accept,5.09,0.99,0.31
2013,47,15,6.0,9.0,Accept,5.7,1.0,0.32
2013,48,12,1.2,10.8,Reject,-1.43,0.19,0.34
2013,49,18,9.0,9.0,Accept,7.97,1.0,0.27
2013,50,15,1.5,13.5,Reject,-1.73,0.15,0.34
2014,1,15,5.25,9.75,Accept,3.23,0.96,0.5
2014,2,9,2.7,6.3,Reject,1.44,0.81,0.46
2014,4,6,1.2,4.8,Accept,0.07,0.52,0.41
2014,5,9,2.7,6.3,Accept,2.33,0.91,0.35
2014,6,12,2.4,9.6,Accept,0.97,0.73,0.33
2014,7,18,9.0,9.0,Accept,8.07,1.0,0.29
2014,11,6,1.8,4.2,Accept,1.5,0.82,0.35
2014,13,9,4.5,4.5,Accept,4.14,0.98,0.34
2014,14,15,6.0,9.0,Accept,5.95,1.0,0.39
2014,16,15,5.25,9.75,Accept,4.7,0.99,0.39
2014,19,12,3.0,9.0,Accept,1.61,0.83,0.38
2014,20,9,2.7,6.3,Accept,2.38,0.91,0.34
2014,21,15,1.5,13.5,Accept,-1.58,0.17,0.33
2014,22,15,3.0,12.0,Accept,2.2,0.9,0.26
2014,23,15,3.0,12.0,Accept,2.44,0.92,0.24
2014,25,9,2.7,6.3,Accept,2.54,0.93,0.23
2014,27,9,3.6,5.4,Accept,3.26,0.96,0.25
2014,28,15,1.5,13.5,Reject,-1.14,0.24,0.3
2014,30,9,1.8,7.2,Accept,1.5,0.82,0.24
2014,31,12,4.2,7.8,Accept,3.83,0.98,0.23
2014,32,9,2.25,6.75,Accept,2.14,0.9,0.26
2014,34,9,2.25,6.75,Accept,2.18,0.9,0.26
2014,35,15,5.25,9.75,Accept,4.9,0.99,0.26
2014,36,12,4.2,7.8,Accept,4.0,0.98,0.28
2014,39,15,3.75,11.25,Accept,3.02,0.95,0.3
2014,40,15,6.0,9.0,Accept,5.58,1.0,0.29
2014,41,6,2.4,3.6,Accept,2.28,0.91,0.32
2014,42,12,1.2,10.8,Reject,-1.45,0.19,0.35
2014,44,18,4.5,13.5,Accept,4.15,0.98,0.27
2014,45,9,3.6,5.4,Accept,3.3,0.96,0.27
2014,46,15,5.25,9.75,Accept,5.08,0.99,0.31
2014,47,15,3.75,11.25,Accept,2.82,0.94,0.32
2014,48,18,5.4,12.6,Accept,5.39,1.0,0.3
2014,49,12,4.8,7.2,Accept,4.5,0.99,0.3
2014,50,9,4.5,4.5,Accept,4.12,0.98,0.33
2014,51,9,1.8,7.2,Accept,0.34,0.58,0.38
2015,1,15,5.25,9.75,Accept,3.23,0.96,0.5
2015,2,12,1.2,10.8,Reject,-2.63,0.07,0.46
2015,3,9,1.8,7.2,Accept,0.6,0.65,0.35
2015,4,9,2.7,6.3,Accept,2.67,0.94,0.3
2015,5,15,3.0,12.0,Reject,1.61,0.83,0.3
2015,7,12,3.0,9.0,Accept,2.76,0.94,0.27
2015,8,12,4.2,7.8,Accept,3.95,0.98,0.27
2015,9,6,2.4,3.6,Reject,2.24,0.9,0.29
2015,10,9,2.7,6.3,Accept,2.51,0.92,0.32
2015,11,15,5.25,9.75,Accept,5.12,0.99,0.32
2015,13,18,5.4,12.6,Accept,4.97,0.99,0.33
2015,14,18,9.0,9.0,Accept,8.18,1.0,0.32
2015,16,9,3.6,5.4,Reject,3.54,0.97,0.37
2015,17,15,6.0,9.0,Accept,5.93,1.0,0.38
2015,18,9,4.5,4.5,Accept,4.25,0.99,0.39
2015,19,12,4.2,7.8,Accept,3.44,0.97,0.42
2015,20,9,2.7,6.3,Accept,1.89,0.87,0.4
2015,21,12,2.4,9.6,Accept,0.57,0.64,0.37
2015,23,9,1.8,7.2,Reject,0.84,0.7,0.32
2015,25,15,1.5,13.5,Reject,-0.97,0.27,0.28
2015,26,15,6.0,9.0,Accept,5.36,1.0,0.23
2015,27,9,2.25,6.75,Accept,2.01,0.88,0.28
2015,28,9,3.6,5.4,Accept,3.31,0.96,0.27
2015,30,15,3.75,11.25,Accept,2.95,0.95,0.31
2015,32,15,5.25,9.75,Accept,5.03,0.99,0.29
2015,34,9,4.5,4.5,Accept,4.07,0.98,0.31
2015,35,18,4.5,13.5,Accept,2.61,0.93,0.37
2015,40,6,1.2,4.8,Accept,0.49,0.62,0.33
2015,41,9,2.25,6.75,Accept,1.91,0.87,0.29
2015,43,12,4.8,7.2,Accept,4.44,0.99,0.28
2015,45,15,3.0,12.0,Reject,1.44,0.81,0.32
2015,46,15,5.25,9.75,Accept,4.99,0.99,0.28
2015,48,9,2.7,6.3,Accept,2.69,0.94,0.3
2015,49,15,3.75,11.25,Accept,3.06,0.96,0.3
2015,50,15,1.5,13.5,Reject,-1.01,0.27,0.29
2015,51,6,1.8,4.2,Accept,1.7,0.84,0.23
2016,1,9,4.5,4.5,Accept,4.5,0.99,0.5
2016,2,15,3.0,12.0,Reject,-1.05,0.26,0.5
2016,3,12,4.2,7.8,Accept,3.55,0.97,0.41
2016,4,15,5.25,9.75,Accept,4.68,0.99,0.39
2016,5,12,3.0,9.0,Accept,1.6,0.83,0.38
2016,7,18,4.5,13.5,Accept,3.03,0.95,0.34
2016,8,9,2.7,6.3,Accept,2.59,0.93,0.31
2016,9,15,3.0,12.0,Reject,1.52,0.82,0.31
2016,10,6,2.4,3.6,Accept,2.21,0.9,0.28
2016,12,15,5.25,9.75,Accept,5.11,0.99,0.31
2016,13,9,4.5,4.5,Accept,4.11,0.98,0.32
2016,14,15,1.5,13.5,Reject,-2.24,0.1,0.38
2016,15,9,2.7,6.3,Accept,2.69,0.94,0.29
2016,16,9,2.25,6.75,Reject,1.88,0.87,0.3
2016,17,18,9.0,9.0,Accept,8.02,1.0,0.28
2016,18,15,6.0,9.0,Accept,5.8,1.0,0.35
2016,19,6,1.2,4.8,Accept,0.32,0.58,0.36
2016,20,9,2.7,6.3,Accept,2.58,0.93,0.31
2016,21,18,5.4,12.6,Accept,5.24,0.99,0.31
2016,23,12,1.2,10.8,Reject,-1.04,0.26,0.31
2016,25,12,4.2,7.8,Accept,3.88,0.98,0.24
2016,28,9,3.6,5.4,Accept,3.32,0.97,0.28
2016,29,9,1.8,7.2,Reject,0.88,0.71,0.31
2016,30,15,3.75,11.25,Accept,3.35,0.97,0.28
2016,32,15,5.25,9.75,Accept,4.95,0.99,0.27
2016,34,12,4.8,7.2,Accept,4.48,0.99,0.29
2016,37,9,3.6,5.4,Accept,3.43,0.97,0.33
2016,38,9,2.25,6.75,Accept,1.45,0.81,0.35
2016,40,15,5.25,9.75,Accept,5.13,0.99,0.32
2016,41,15,3.75,11.25,Accept,2.69,0.94,0.33
2016,42,9,2.7,6.3,Accept,2.66,0.93,0.3
2016,43,12,2.4,9.6,Accept,1.28,0.78,0.3
2016,44,15,1.5,13.5,Accept,-0.83,0.3,0.27
2016,47,15,6.0,9.0,Accept,5.33,1.0,0.22
2016,50,6,1.8,4.2,Accept,1.76,0.85,0.27
2016,51,9,1.8,7.2,Accept,1.13,0.76,0.28
2017,3,15,5.25,9.75,Accept,3.23,0.96,0.5
2017,5,15,5.25,9.75,Accept,3.83,0.98,0.46
2017,8,15,3.75,11.25,Accept,1.41,0.8,0.42
2017,9,6,1.8,4.2,Accept,1.41,0.8,0.37
2017,11,15,6.0,9.0,Accept,5.81,1.0,0.35
2017,12,12,4.2,7.8,Accept,4.04,0.98,0.37
2017,13,15,1.5,13.5,Reject,-2.02,0.12,0.36
2017,14,9,2.7,6.3,Accept,2.66,0.93,0.28
2017,15,18,9.0,9.0,Accept,8.04,1.0,0.29
2017,16,9,4.5,4.5,Accept,4.17,0.98,0.35
2017,19,12,3.0,9.0,Accept,1.42,0.81,0.4
2017,21,15,1.5,13.5,Reject,-1.9,0.13,0.35
2017,22,15,3.0,12.0,Accept,1.97,0.88,0.28
2017,23,15,6.0,9.0,Accept,5.45,1.0,0.25
2017,26,9,2.25,6.75,Accept,1.87,0.87,0.3
2017,27,15,3.0,12.0,Accept,1.88,0.87,0.28
2017,28,9,1.8,7.2,Accept,1.33,0.79,0.26
2017,29,15,5.25,9.75,Accept,4.84,0.99,0.24
2017,30,9,1.8,7.2,Reject,1.2,0.77,0.27
2017,32,12,4.2,7.8,Accept,3.9,0.98,0.25
2017,33,12,2.4,9.6,Accept,1.52,0.82,0.28
2017,34,9,2.7,6.3,Accept,2.6,0.93,0.26
2017,35,18,4.5,13.5,Accept,4.18,0.98,0.27
2017,36,9,4.5,4.5,Accept,3.97,0.98,0.26
2017,38,15,5.25,9.75,Accept,5.19,0.99,0.33
2017,40,15,3.75,11.25,Accept,2.54,0.93,0.34
2017,41,9,2.7,6.3,Accept,2.6,0.93,0.31
2017,42,9,3.6,5.4,Accept,3.39,0.97,0.31
2017,43,6,1.2,4.8,Accept,0.46,0.61,0.34
2017,44,9,3.6,5.4,Accept,3.36,0.97,0.3
2017,45,12,1.2,10.8,Reject,-1.25,0.22,0.33
2017,47,6,2.4,3.6,Accept,2.19,0.9,0.26
2017,48,9,2.7,6.3,Accept,2.69,0.94,0.3
2017,49,9,2.25,6.75,Accept,1.84,0.86,0.3
2017,50,18,5.4,12.6,Accept,5.33,1.0,0.29
2017,51,12,4.8,7.2,Accept,4.47,0.99,0.29
2018,1,9,3.6,5.4,Reject,2.79,0.94,0.5
2018,2,15,5.25,9.75,Accept,3.63,0.97,0.47
2018,3,18,5.4,12.6,Accept,3.23,0.96,0.43
2018,4,9,1.8,7.2,Reject,0.23,0.56,0.39
2018,5,12,1.2,10.8,Reject,-1.35,0.21,0.34
2018,7,15,1.5,13.5,Reject,-0.73,0.33,0.26
2018,8,9,2.7,6.3,Accept,2.51,0.92,0.22
2018,9,18,9.0,9.0,Accept,7.83,1.0,0.24
2018,10,6,1.8,4.2,Accept,1.7,0.85,0.32
2018,12,12,4.2,7.8,Accept,4.09,0.98,0.31
2018,13,15,5.25,9.75,Accept,5.15,0.99,0.32
2018,16,15,6.0,9.0,Accept,5.74,1.0,0.33
2018,17,15,1.5,13.5,Reject,-1.91,0.13,0.35
2018,19,6,1.2,4.8,Accept,0.79,0.69,0.28
2018,21,15,3.0,12.0,Accept,2.28,0.91,0.25
2018,23,9,2.7,6.3,Accept,2.56,0.93,0.24
2018,25,15,3.0,12.0,Reject,2.24,0.9,0.26
2018,28,12,2.4,9.6,Accept,1.97,0.88,0.24
2018,30,9,2.25,6.75,Accept,2.2,0.9,0.23
2018,31,15,6.0,9.0,Accept,5.38,1.0,0.23
2018,32,9,2.25,6.75,Reject,1.97,0.88,0.28
2018,33,9,1.8,7.2,Accept,1.2,0.77,0.27
2018,34,12,4.2,7.8,Accept,3.9,0.98,0.25
2018,35,12,4.8,7.2,Accept,4.44,0.99,0.28
2018,37,18,4.5,13.5,Accept,3.42,0.97,0.32
2018,38,9,2.7,6.3,Accept,2.69,0.94,0.3
2018,40,6,2.4,3.6,Accept,2.25,0.9,0.3
2018,41,15,5.25,9.75,Accept,5.17,0.99,0.33
2018,42,9,2.7,6.3,Accept,2.42,0.92,0.33
2018,43,9,3.6,5.4,Accept,3.43,0.97,0.32
2018,44,15,3.75,11.25,Accept,2.44,0.92,0.35
2018,45,12,3.0,9.0,Accept,2.27,0.91,0.32
2018,46,9,4.5,4.5,Accept,4.04,0.98,0.3
2018,47,15,5.25,9.75,Accept,5.14,0.99,0.36
2018,48,15,3.75,11.25,Accept,2.32,0.91,0.36
2018,50,9,4.5,4.5,Accept,4.1,0.98,0.32
2019,1,9,2.25,6.75,Accept,0.23,0.56,0.5
2019,4,12,1.2,10.8,Reject,-2.31,0.09,0.42
2019,6,12,2.4,9.6,Accept,1.02,0.74,0.33
2019,7,15,5.25,9.75,Accept,5.02,0.99,0.29
2019,8,15,6.0,9.0,Accept,5.65,1.0,0.31
2019,10,15,5.25,9.75,Accept,5.19,0.99,0.34
2019,11,9,2.7,6.3,Accept,2.38,0.92,0.34
2019,12,9,1.8,7.2,Accept,0.77,0.68,0.33
2019,14,12,4.2,7.8,Accept,4.02,0.98,0.29
2019,17,6,1.8,4.2,Reject,1.76,0.85,0.31
2019,19,6,2.4,3.6,Accept,2.26,0.91,0.31
2019,20,15,3.0,12.0,Accept,1.19,0.77,0.33
2019,21,15,1.5,13.5,Reject,-1.11,0.25,0.29
2019,24,9,2.25,6.75,Accept,2.22,0.9,0.24
2019,25,15,6.0,9.0,Accept,5.4,1.0,0.24
2019,26,9,3.6,5.4,Accept,3.35,0.97,0.29
2019,27,9,3.6,5.4,Accept,3.42,0.97,0.32
2019,28,9,2.7,6.3,Accept,2.33,0.91,0.35
2019,29,9,1.8,7.2,Reject,0.73,0.68,0.33
2019,30,15,1.5,13.5,Reject,-1.09,0.25,0.29
2019,31,9,4.5,4.5,Accept,3.9,0.98,0.23
2019,32,9,2.7,6.3,Accept,2.59,0.93,0.31
2019,33,15,5.25,9.75,Accept,5.1,0.99,0.31
2019,35,18,5.4,12.6,Accept,5.04,0.99,0.32
2019,37,15,3.75,11.25,Accept,2.87,0.95,0.32
2019,38,6,1.2,4.8,Accept,0.68,0.66,0.3
2019,39,9,4.5,4.5,Accept,3.98,0.98,0.27
2019,40,15,3.75,11.25,Accept,2.58,0.93,0.34
2019,41,12,3.0,9.0,Accept,2.34,0.91,0.31
2019,42,15,5.25,9.75,Accept,5.03,0.99,0.29
2019,43,18,9.0,9.0,Accept,8.14,1.0,0.31
